Email,Address,Avatar,Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
kevin41@yahoo.com,South Patriciaborough,Blue,31.5344500790953,12.676172872479977,36.64922400907805,2.4379535948989464,1437.5719971276517
hamiltonmonica@reed.com,East Eric,Yellow,33.02572377081522,14.38669032672027,31.47890893753307,2.9405431128676214,1488.948796272402
casey28@yahoo.com,West Christopherview,Red,32.23869365552888,11.496308069138491,35.93638153620605,4.683987547890502,1558.1197933659485
josephcabrera@grimes.com,Hughesview,Yellow,36.478592818178754,9.885662765103053,38.753070334010864,6.925605345480551,1794.9509496614407
uwyatt@meza.org,New Kevinchester,Red,33.171426365444155,12.264996334298889,31.899043936850788,5.820731530165061,1596.9630317698322
rhodesshelly@benton.info,East Kim,Orange,33.633517428987545,13.458604431008732,36.64634821777498,8.056928273896686,1781.916480417779
megangregory@fowler-lucas.com,New Henrystad,Orange,32.91187278206141,11.806760170765624,35.22323380391093,3.6192653039233975,1543.1280792016623
rvasquez@turner-crawford.com,New Joestad,Green,33.948901231901715,11.157178392798599,38.83584945229634,4.918953938337714,1678.1556032972335
elaineanderson@potter.com,Penaberg,Green,32.56622932831018,13.19690027225364,35.802702312481664,1.076408561889163,1442.8222185402644
molly24@bradley.com,Sandramouth,Yellow,34.54703562533852,10.644866005574494,38.16742577024274,4.471758770327754,1615.7292589441545
choitravis@hotmail.com,Nicholasborough,Green,32.2161490343662,14.458714909820815,38.56172924156318,4.096658547364607,1579.2923992441256
fergusonandrew@hotmail.com,Lake Danielbury,Pink,35.752906746654986,11.875385165520838,36.16232335411661,6.205947724620007,1723.270587195566
william22@andrews.com,East Megan,Yellow,33.992894193294404,13.494856128897576,38.22513445028834,4.28535731742456,1617.0028954310326
smaynard@gmail.com,West Jenniferview,Blue,32.69488543404647,10.177709964014564,36.361614262752404,5.176493558657473,1607.4153342510365
ycaldwell@gmail.com,Nicolechester,Pink,34.684183662177176,15.20684926891571,37.85709791050465,3.5550242142362687,1611.501029473478
virginiamartin@martinez.com,South Jamieland,Yellow,33.98606009509808,13.43773516958054,34.62795003939596,6.319755336524252,1722.40637759934
rjohnson@yahoo.com,Guzmanshire,Orange,34.654630302389656,13.727285791678614,34.6400033856982,5.260829769138292,1672.502380740372
jasongarcia@hotmail.com,Gregoryton,Red,33.17148775749315,9.918738861347965,34.08465312909363,5.5442131730050335,1614.0769708111513
jpayne@gmail.com,Port Kelly,Green,32.517624464509346,11.000814688314067,37.658551475934864,4.5353409465621235,1542.319305585148
lewisdaniel@mckenzie.com,South Susanfort,Green,33.27055236494644,12.89816468767424,40.01724875685698,3.64204980182309,1578.7996856133148
prattdana@hancock.org,South Keithstad,Green,31.999246782896435,10.334512766020396,39.402926959467436,5.088670352597533,1567.4175336103904
douglas16@gonzalez.com,Thompsonland,Yellow,34.958657289057875,11.246074397632377,36.39774912456755,3.817077899684074,1654.5744431871656
qchapman@lee.com,West Susanstad,Pink,35.938373628868106,14.010053925564824,36.593767286057314,4.117487398875014,1656.637104223243
christopher17@hernandez.net,Sherrytown,Red,34.158075036505274,11.28828066062365,39.04934962105153,5.257231408457994,1629.7839650020912
gmccarty@yahoo.com,Kylefort,Green,35.83631522033293,13.2475778728697,40.29484513205376,7.53888900252947,1827.2477074461858
bbutler@rodriguez-johnson.com,New Michaelmouth,Pink,35.25372909221853,10.84588389587795,31.608332371727585,4.815824921571904,1586.6181206897277
katherinenichols@gmail.com,Port Jeffreystad,Blue,32.46349650725631,13.701692954848985,35.73254726455268,4.255613086854811,1588.3516308517924
nhenderson@rojas-hunt.com,North Russell,Orange,34.671585000741516,10.258237288140304,37.389503740548655,6.09401234925809,1693.9782119185802
sanchezrebecca@scott.info,Smithborough,Blue,30.434068211093717,13.687773778637297,36.89612145298041,3.754252531580974,1536.7324932166234
jacobslaura@chase.com,West Cory,Red,33.37213755933631,16.826976399711967,36.81997535790272,5.086767087309698,1702.8567628721164
diaztimothy@aguirre-hebert.info,Lake Anthonyview,Green,30.635291286042214,11.430038080785868,41.764877367903594,7.20973659223906,1734.755924764223
tina74@hotmail.com,Hudsonchester,Blue,32.78068819151806,11.177433095607352,34.90500982358872,5.122561734894582,1563.1167346673647
wjohnson@yahoo.com,South Daniel,Orange,30.120610407695665,14.77850544787617,35.4587817807092,6.32431486060443,1597.9530446172478
jonesashley@hotmail.com,Jimenezfurt,Pink,35.1886081054121,12.629577838520996,34.5960274778755,4.181389549731302,1631.663406957287
hamiltonjill@jackson.net,North Nicholas,Pink,32.21023173467241,10.160680898754617,33.03852126640486,3.865295602184972,1531.1957145680424
amber92@gmail.com,Lisaton,Blue,34.81264510673197,13.178636462885368,35.340810368676784,4.692825816190408,1666.8550137985037
delacruznicholas@coleman-elliott.com,Johnbury,Green,32.848958741269804,12.933103182571777,34.61431147554707,4.3114408423805,1568.9415704379892
amanda50@gmail.com,Scottmouth,Orange,29.311590505152974,11.234772922407702,36.265074362597645,4.432737145389756,1477.9181952998765
kingjudy@franco.com,Tuckerfurt,Red,32.03167576490015,11.157692331651152,39.17298026661362,3.4445756780299215,1465.2004797425848
gary19@singleton.net,West Taylorshire,Green,31.938576684782593,14.237282262711181,35.29447474386587,3.7657168951936866,1551.9178753589918
diananelson@hotmail.com,New Lawrenceland,Yellow,32.97044500458525,10.523804705219279,39.0889017591925,3.923246276205642,1516.3291719306908
pamela42@gmail.com,Schmittstad,Blue,36.01607045863456,9.758655404156592,39.322645745648046,5.62460613308786,1782.4649514790237
jessica20@hotmail.com,Peggyside,Yellow,36.347233512002916,10.94997623003937,36.75679753054613,5.474590347497333,1742.1326770675723
williamchoi@ali.com,Lake Joseph,Blue,32.53753568427783,14.231062604157556,38.23606981090493,3.978874124838964,1644.453158302353
nhoward@gmail.com,Ryanmouth,Red,30.47944254949777,11.977044310863244,39.083098538368304,2.4311986380051596,1422.5751035405747
patrick81@gmail.com,Port Donaldfort,Green,31.5117824686279,11.371349880732035,36.10608745946045,5.044695554746891,1535.2715117394876
morrisonisaiah@hotmail.com,Anthonystad,Orange,33.959218337756106,12.363049331747566,36.4709175032053,3.680500395242297,1605.3125450421846
mwu@hotmail.com,South Derrickland,Green,32.78351507352453,13.474963216912952,37.916210495272985,4.073142635545144,1609.011885771842
joseph80@yahoo.com,Daviston,Blue,29.849355106717013,15.569434384234947,38.14393293430428,2.9658589251235488,1508.613826942682
tammy72@jones.com,South Ronaldberg,Pink,31.992814819951278,13.201861347365888,36.85760704659829,5.247042759586289,1649.4143512163675
michaellowe@dominguez.com,Aguilarfort,Yellow,35.62314784449956,16.420037625839548,38.88205030021647,7.357381566213671,1897.1079400719389
qstewart@roberts-weeks.com,West Charles,Orange,33.584511914869715,13.962775908886169,36.54451727404607,3.2340066147117996,1571.8739115094168
rsmith@castro.org,Brittanyburgh,Orange,33.09458283712117,11.904768486792493,38.37017066580903,1.786491130241446,1472.0517655378387
fscott@yahoo.com,Rickyville,Green,32.2224121297279,14.282104609736425,37.960109983824424,1.3103109411560814,1424.3680343389747
amanda90@gmail.com,Ronaldhaven,Green,32.08008471813355,13.773941554630134,35.42607655729479,6.473436772968614,1654.979040393012
jose65@hayes.com,Lisaport,Blue,34.08792113775686,14.82424250444441,40.42501952916822,2.005172258877371,1572.284632452012
hugheserik@monroe.org,Valenciaport,Pink,33.28412141195657,13.973899918869991,39.34436004909108,7.320516418218158,1780.26752916345
kristenflores@hotmail.com,New Brendaville,Yellow,34.54203238181459,12.727859159263705,34.3789291258108,2.9419711998300446,1555.6234188835615
johnpalmer@lawrence.com,Jenniferville,Pink,34.093294557680125,11.538141551871579,38.67185816977812,4.709802194315086,1688.9886971661572
uwright@barrett.com,Rollinsport,Orange,33.03944024318249,12.769734585694536,36.20247931826239,5.792583703574793,1681.4497236313612
spencerapril@hotmail.com,North Eugene,Pink,33.76841960175799,9.535981125434692,38.9301396936609,4.71259539690713,1599.768368185785
timothy08@jennings.com,Daleshire,Blue,31.81493503986207,12.174109493377866,39.71393650593415,4.275667237982677,1544.9692210424466
idelacruz@yahoo.com,Lake Scott,Pink,32.90366273792261,10.140721944780719,38.37082184823474,3.331917792390836,1507.4164498850516
jessica73@hotmail.com,Perezville,Yellow,35.68190084482058,13.416347202490535,39.949939797247744,5.339451670121807,1710.6663565772512
laura54@yahoo.com,Sarahfort,Orange,33.021420055358064,14.168394108450775,38.42153401419621,5.614009300619468,1668.1807579521376
robertlopez@hotmail.com,Lambborough,Red,32.56561889960208,13.131038769191495,35.95934610232356,4.839811048319625,1549.0663383692342
nicholas43@johnson.biz,East Amanda,Orange,33.42096885874717,12.174800614026616,31.741595250766174,4.3436124030678736,1521.1843050720126
wware@baird-mora.com,North Samanthaland,Red,30.668859329440167,11.929499002936565,34.10920934323744,4.277429554564688,1503.812818936633
tinafoster@johnson.com,Lake Larry,Yellow,33.44169656960949,14.902010388081855,35.49912375228935,1.077287639446264,1415.3770016131052
sabrinamoreno@thomas.net,Freemanview,Orange,36.39208803227624,14.473042267050282,38.21686944677297,5.1719140918110265,1722.3246844362632
ashleybarton@yahoo.com,Makaylatown,Orange,31.382771291561067,10.37738439027859,33.813079263627365,5.964327325561693,1607.9785279637447
brianmartinez@gmail.com,Gonzalesburgh,Orange,33.53411030053187,13.010483553319519,33.53245598778581,3.6804933815319623,1564.0750375294576
howardkevin@estrada.com,Bruceland,Orange,32.95301151817773,13.150403232999794,35.89156755646267,5.923993428887897,1649.9067940921582
vjones@gmail.com,New Amandamouth,Blue,32.90182521052698,12.089072067743187,36.178352274993514,3.240510205968906,1590.6662008547187
willie53@yahoo.com,Russellchester,Green,32.865744501332415,9.768579413357132,37.189139361531,5.997557034197918,1647.167060574734
rporter@thomas.net,West Markburgh,Orange,34.428617767541304,8.390851823602814,40.11621708475542,2.2372250094406056,1470.870282424898
colesharon@greene-weiss.info,Lake Justinside,Blue,30.80375731795877,12.844493257709573,35.67352473712899,3.785838748123798,1558.2653583354208
thomastorres@yahoo.com,Port Chadchester,Yellow,34.377347513148784,9.11370756635965,36.56230100810589,5.402540759856888,1656.986692352376
mason27@reese-munoz.info,Allisonshire,Orange,33.13826892583347,11.452918590384344,39.130829142748574,3.6164505986306716,1645.7148833036756
khall@yahoo.com,Blackbury,Pink,29.474554720286783,13.86882500222936,34.651987798120146,0.37678931779803904,1343.3974529358152
jcontreras@hotmail.com,South Sandra,Orange,33.75967649459398,13.331824026717833,39.830050727660236,5.995759674356966,1746.5762335928343
leecourtney@hotmail.com,Angelastad,Orange,33.22783978012,11.30682681639429,34.46020932993305,3.9812034005915606,1520.7487455524383
gwendolyn18@gmail.com,Jamesville,Red,31.25649240448372,14.290950548718728,35.86289152819458,4.162888187901815,1602.8001184342452
matthewdunn@hotmail.com,Port Williamville,Pink,33.32114321753624,13.552084703060931,35.13950151142061,5.547023814578401,1594.8935693218154
brian10@pennington.com,Lake Dalebury,Orange,30.367470359797114,11.523908697455123,40.84474068790856,4.824613672089146,1503.4438079425393
nicole64@ballard-fischer.com,West Marcustown,Orange,31.63059248760927,15.542309176037453,37.22258206066605,5.042468299549061,1700.4573312923903
dunlapmercedes@yahoo.com,North Anafort,Orange,33.073951333831225,13.474751084955981,36.477943694371966,3.3205121286862083,1513.14783879731
johnstontina@yahoo.com,Lake Gina,Blue,29.628765125364062,10.940532080666241,33.968806422279144,7.486938682550909,1583.9553668918368
lmartinez@phelps-harvey.org,New Kelly,Yellow,30.69722984374243,8.394054963129339,39.8591822571441,5.381587051788947,1519.4478139337284
louisstanley@yahoo.com,Hatfieldfurt,Red,30.99623688147565,12.94779737482371,38.98900754794202,6.592807892111175,1651.3441341407097
hannahfischer@yahoo.com,New Annaborough,Orange,33.158344966100614,11.490193049294877,35.26079868931576,3.617036314193254,1556.4974598940853
rileypaige@hotmail.com,New Pammouth,Yellow,33.88267817028834,12.541933125160615,37.018864901882615,4.058442533062973,1600.9027082884247
robin20@yahoo.com,New Wendy,Red,31.214395088526736,12.02659230536294,37.9395990478824,3.8071034541193347,1522.4215801552048
janderson@clarke.net,South Donnamouth,Red,31.102138033797786,8.103693047246622,37.7823586087451,3.422355206449471,1437.0144789127714
douglasday@figueroa-harris.info,New Suzanneborough,Red,33.27622422008229,11.91570628923408,35.75277739604532,3.3422905438379527,1554.9072417293617
jfry@bush.info,Matthewport,Orange,33.22229979836959,10.294925527672975,40.75272017943403,6.111629743604194,1673.8064771455622
tonyamatthews@webb-brown.com,East Lauraton,Blue,31.59952252419226,11.48367916866921,36.41405331723327,3.8805642816581534,1576.629498920055
watsonkristin@medina.net,West Allison,Orange,36.65744064521499,11.342017968827324,36.490646090317846,5.3028298076522,1688.5710095862012
gonzalezdanielle@hurst.com,Lake Tracy,Orange,33.36878235016482,12.627788640661509,39.411137738733515,2.8016416498389503,1606.2678216342993
whitney66@yahoo.com,East Jessica,Yellow,32.65966984529195,13.099548938248207,38.804577022696186,3.312844268420064,1560.704328302311
alexandra56@gmail.com,New Phillipside,Green,32.22781907427563,13.422709881048164,39.250134637178185,6.608288293424813,1768.828859080206
ohunt@yahoo.com,South John,Green,35.01766390802915,7.70425609479045,41.70245821822085,5.4568448679536585,1724.263089457081
webbbrenda@phillips-foster.biz,Davidville,Green,34.09008879126555,15.342476565769383,35.30730169891889,4.405068382588538,1628.8665728042124
carterdanielle@gmail.com,Tylerchester,Yellow,29.524711059894052,9.236138391188591,37.34920597147594,3.715533858394962,1437.5964413164647
medinacharles@hotmail.com,Hamiltonchester,Pink,31.608377685518533,12.473097898697484,34.9738572762045,3.1635621439623285,1463.8426015838359
smithkevin@gmail.com,New Leahton,Yellow,32.106427583022494,10.842857694526142,35.661881640626554,5.123062448377632,1567.280186944737
alejandracook@hotmail.com,North Ericstad,Red,32.97609769778441,13.091053972602388,34.995926556442264,2.141183334906109,1507.5040096049902
kayla48@gmail.com,Nguyenbury,Orange,34.25426982271094,8.841036674015685,36.78410820254901,6.317131017076425,1633.1827609796037
rmitchell@gmail.com,Morganberg,Pink,30.8596960260864,15.598477493542592,39.00625414246341,6.616761720356905,1705.2838607340227
timothyharrell@hotmail.com,North Danielton,Red,32.84118503978331,11.781383441576475,36.09627331094453,4.261696524347283,1529.3030253888312
robertsjason@gmail.com,Sosatown,Orange,36.39853316771638,13.501077234001214,37.36362045907832,4.421624132364384,1700.188784842603
palmerkatherine@hotmail.com,Lake Sheilamouth,Orange,33.05812080459588,10.89878234858317,34.76352552093025,5.283327475180671,1603.8359645201006
sarah92@yahoo.com,Port Destinybury,Red,31.611409139584527,15.821782620975421,35.131432816911435,4.911855233158303,1612.5676733157745
oeaton@mendez-english.biz,Leeville,Yellow,30.331576409162558,9.755834080470493,33.55687997425829,5.530664249931547,1498.791674458654
codyrivas@willis.info,Coreymouth,Green,32.02619574912294,7.238023345722728,36.11461372998789,3.4034531869320204,1468.1848739648187
jacquelinemeza@hernandez-hendricks.net,East Peter,Pink,30.84250339594759,15.225821717391849,36.59481398301988,6.210038433932902,1678.6035689203713
steven32@mendoza.com,Connorland,Orange,32.21079984586352,10.147636151858343,36.8660952338165,6.055483715432787,1658.827366390711
nelsoncrystal@hotmail.com,Courtneymouth,Blue,34.08436727655523,12.360190794420316,35.09180492154275,5.792826731213157,1666.1471045021888
billyrice@gmail.com,Elizabethchester,Orange,33.073918047297376,15.616770635698394,37.77569929022929,2.985776550916575,1603.6202250876552
andrewwright@hughes-shannon.com,North Willie,Green,32.039969501155554,11.689420665658847,36.46593476719449,2.6046026564037743,1449.8497695232797
johnlin@welch.com,Lake Andrew,Orange,29.41863414835724,13.02058477434019,34.880305693227825,4.7096886344145545,1468.9392735274087
